Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
538363,B0061IUIDY,A20EEWWSFMZ1PN,"bernie ""webviator""",1,2,4,1343174400,Comes in a easy dispensable box,The first thing I did was to sniff the box. The tea is so well sealed in its packets that the box smelled like a box. I suggest they put a little loose tea in the box to lure you in. Then I noticed a perforated section on the box to use your thumb to make an opening to dispense the packets.  Each serving comes in an individual foil packet with a little tear to show where to open the packet.  Inside the tea looks more like granules. They are sealed in the standard tea bag that has space in the middle when it unfolds. There is the tag tied to a string for dunking and extracting the bag after steeping. The ingredients description is black tea.<br /><br />The tea itself looks and tastes like the standard Lipton tea. If you close your eyes you cannot tell the difference.  It does have a nice dark amber look in a clear glass.  In my cup it left a little residue that could be seen when using a paper towel to clean it later.
514006,B003PPDFBI,A2DGHT5QDB7U4K,Aunt B,3,9,1,1308614400,Made in China,Nothing on the website or on Amazon.com let us know these treats are made in China.  We do not feed our dogs any treats made in China!
315545,B00141OU50,A3K2MB2DZ2LJCN,"J. LAI ""jenlai1345""",4,5,1,1322697600,has stinky chemicals,"I used to get these instore and found a cheaper deal on Amazon. I recently realize when you open the bag, there's a strong smell (like plastic or chemicals). I tried a little bit myself and the smell is just so strong that I can't bear it. I tossed everything everything away and would not buy this again.<br />It's made in China. You don't know what they put in the chicken strips to get them addicted or .... sick.<br />AVOID!"
11161,B00213ERI0,A2Y0R9C4VVWK2O,annex13,0,0,5,1323388800,Best GFCF cookies!,These are the best GFCF cookies ever! Even better than I can make at home and they are awesome for quick lunch packing!
431581,B000W5P0KI,A3FYF5NRV61NV9,luttacaz,2,2,5,1309132800,AWESOME DOG FOOD FOR SALIVA/TEAR STAINS!,"I have a pure white, 2lb, 5 month old, Morkie(maltese/yorkie mix).  We were having problems with staining around her mouth, feet, and HORRIBLE tear stains.  She was also constipated one day and then had toothpaste texture poo the next on her old dog food.(diamond puppy).  After a lot of research I decided to try Orijen Puppy.  AMAZING!! NO MORE SALIVA OR TEAR STAINS!! I can not tell you how much better she looks! her coat is even softer! as for her bowls, they are a nice, round, and firm.  She seems much happier and is a lot more active on this food than on her old food.  I was worried about the price at first, but with these results i would pay more!  I think ANYONE who owns a white dog and is having problems with the staining should give it a try! There is no fillers or Tomato Pumace, which is believed to cause staining in Maltese dogs.  I would give 10 stars if i could!!"
17147,B001NJJOCW,A24Q6D9KL6DTQI,"T. Kirkham ""buyer of stuff""",0,0,4,1336348800,Its the same you had as a kid,Just without the need for a can opener and stove to prepare it.  Peel it and nuke it.  Done.  Eat.
495394,B0013LYLIW,A31UITXO8QXG3H,Jay M. Clayton,0,0,5,1243987200,delicious and healthy,"I used to buy these at the local supermarket, but they are no longer carried there.  Finding them on Amazon I purchased a box and found they were fresh and delicious as I remembered.  For chips they are also very healthy.  I definately will buy them again."
290356,B000NMCOYK,A2RSQL64A3U7BS,"Lisa A. Demaria ""Ken & Lisa DeMaria""",0,2,5,1315353600,"No muss, no fuss","I purchased the product over the weekend and by Thursday it was in my hands. Great price, and great service, 'cause it made it to me well wrapped. Did I mention I was overseas?<br />Thanks Lakewood Candy!"
405156,B000V9WKJO,A3H6GY643TQW8P,Juliana,0,0,5,1313971200,Great for cooking!,The taste and the quality is great. I use this to make a sauce for pork and it's delicious! It's the best solution for boring flavors ;)
527033,B0014EW3ME,A1HRYC60VTMYC0,Ace,3,3,5,1267142400,Mmmmmmm.... slurpingly Good!!,"Good old comfort food, Chicken Noodle Soup -- made even better, with LOW sodium -- Campbells Chicken Noodle Soup brings warmth to the heart and soul as well as comfort on a cold or just a bad day.<br /><br />Plenty of slurpy noodles and nice chunks of chicken, and if I want it even thicker I just add more noodles to it and let it cook a while."
323221,B000OQ2DL4,A2TKXUCU8ZCA61,liz,0,4,2,1342656000,YUCK,"I bought this product, based on many positive reviews, and was not satisfied. I got the original flavor, which I followed the directions while preparing it. First of all, it is vile. My husband tried it also and agreed it is like the taste of acid, and burns the throat just as bad. I purchased this in hopes of getting some relief from my anxiety and also to relieve my IBS. To put it nicely I'm lucky to ""poo"" twice a week, but when I'm stressed it is non stop. So every week is different. This product boasts its ability to regulate you, as well as to relieve stress and anxiety. I have not found this to be true so far. The taste is hard enough to get over, but it is not the worst part. After drinking it my stomach fills with air to the point that it is painful. I still can't ""poo"" but my husband will not be pleased tonight while I fart all over him in my sleep. It sounds funny, but it sucks. I gave it two stars only because I seem to be the exception rather than the rule. I am disappointed."
237745,B00337P71Y,A2ND2RL76VSB5,J. McPherson,1,1,1,1324684800,"Worked great, at first","When the unit was working, I loved it! Unfortunately, it stopped working after 4 or 5 turkeys. Supposedly you can buy replacement probes for ~$20, but I don't see why I would continue to invest in something that clearly fails for so many people, and after only a few uses. In the trash it goes..."
549140,B004P7QDR8,AX4NH49L6KYYX,ttuf,1,1,5,1322697600,DELICIOUS AS ALWAYS,"I was worried about buying food on amazon... but these came fresh, uncrushed, and delicious as always.  Will buy again if I see another deal like that one!"
30741,B007M83302,A2YB7DLC3FOR7W,"Pamela V ""&#34;MS V&#34;""",1,1,5,1266451200,Addictive!,"I purchased the variety pack based on other reviews and was quite pleased.  I am pretty choosy about snacks and food in general, and these crunchy, tasty, chips exceeded my expectations.<br /><br />I especially enjoyed the cheese flavor.  I would order these again."
331443,B000EVT08S,A2EKVE9ATJ0VQX,"Stephen C. Miron ""Migneron""",0,0,5,1339113600,Techno Bears,I love them better than I can buy in any Big Box Store. Came nice and Soft and fresh bursting with flavor and the price was right
209926,B004PCMWGO,A1IOGEZUZPII8C,travels10,1,1,5,1331942400,Outstanding !,"This is my favorite variety from Deli Direct.....the aged asiago.  This is the best darned processed spred cheese I have tasted in 40 years and you can hardly locate this at any super market or deli in my area.  Each container is nearly a pound of spread cheese and it works well for melted sandwiches and home made pizzas.  The nutritional content is as follows :  Calories : 90  ( for 2 tablespoons )  total fat 7 grams, saturated fat 4 grams , 20 mg cholesterol , sodium 240 mg , total carbs 3 grams,  0 fiber ,sugars 2 grams , protein 5 grams.  My family uses this variety more often than any other cheese as its versitle and so delicious.  Melts well in hot soups like the jalepeno variety too."
388695,B000Z91RGC,A1GF8FZHHU3Y1Q,ocdme,0,0,5,1346976000,Great tea,"One of the best teas you can purchase. Has flavor and a little body to a white tea. Most white teas are anemic and bland, this variety gives you the sense you are drinking something other then hot water, while still getting the benefits of white tea."
278997,B001BLXRPC,A3B4T4YD12U1R8,Tropical girl,0,0,4,1263686400,Thin & crispy but too salty,"I love blue corn tortillas and their products. I had been eating the Guiltless Gourmet brand Blue Corn Tortilla Chips for many years but ultimately found their chips a bit thick & bland. I decided to try out Garden of Eatin, and I am glad I did. Thinner and crispier than the GG brand with a richer blue corn flavor. If I didn't know they were baked, I'd think they were fried! My only complaint is the excessive salt which is super obvious on a dark blue chip. I just brush the extra salt off but this can be a pain. I'd buy a salt-free option if they offered it in their baked blue chips, but they only offer it in the fried blue chips. For now, these'll do. I like eating dipping them into my homemade, low-salt guacamole- YUM!!"
147177,B000LQJT3C,A27CGFT063Y36J,"R. O. Lizardo ""orange""",0,0,3,1327017600,Less spicier than the real Korean version,"I guess NongShim made this as export version as they do with many many other noodle products.<br />Usually they are much less spicy.<br />And this is the same.<br />When I opened this bag, it was yellow, not red at all.<br />Original Korean version of this snack is much more red in color and has very nice spicy taste.<br />But this barely has any spicy to it if not at all.<br />Well, I couldn't taste any spicy at all, seriously AT ALL.<br />If you have Korean supermarket nearby, go buy one from there and compare yourself.<br />My non-Korean husband agrees with me one this so..."
195854,B006N3I29E,A35SWPGZLZ694T,Allyn,0,0,5,1316131200,great coffee at a great price!,Green mountain coffee is just delicious..and the prices at amazon cannot be beat! The offer to get more than one box at a discounted rate makes it that much more convenient!
